transaction_id,transaction_date,customer_id,product_name,quantity,price,payment_method,transaction_status,total_value,order_size,transaction_year,transaction_month,high_value_transaction
T53826,2020-01-10,C3117,tablet,9.0,235.0329577,pay pal,failed,2115.2966193,regular,2020.0,1.0,True
T53835,2023-02-02,C3264,laptop,8.0,696.2987334,pay pal,completed,5570.3898672,regular,2023.0,2.0,True
T53837,2022-10-10,C624,laptop,435.0,892.186948,creditcard,completed,388101.32238,bulk,2022.0,10.0,True
T53854,2022-06-04,C2880,coffe,624.0,525.3792688,credit card,failed,327836.6637312,bulk,2022.0,6.0,True
T53863,2021-06-09,C2166,headphones,9.0,525.3792688,paypal,complete,4728.4134192,regular,2021.0,6.0,True
T53869,2020-09-01,C4409,tablet,10.0,355.0047849,cash,complete,3550.047849,regular,2020.0,9.0,True
T53874,2022-07-06,C2946,smartphone,6.0,525.3792688,paypal,completed,3152.2756128,regular,2022.0,7.0,True
T53877,2022-01-10,C4952,laptop,193.0,613.8966506,pay pal,pending,118482.05356580002,bulk,2022.0,1.0,True
T53882,2022-12-10,C2488,laptop,101.0,525.3792688,credit card,failed,53063.306148799995,bulk,2022.0,12.0,True
T53886,2021-12-10,C3290,coffee machine,6.0,945.8401827,cash,pending,5675.0410962000005,regular,2021.0,12.0,True
T53890,2022-01-11,C4662,headphones,6.0,376.1675109,credit card,pending,2257.0050654,regular,2022.0,1.0,True
T53892,2021-10-10,C3931,coff,2.0,609.9646947,paypal,completed,1219.9293894,regular,2021.0,10.0,False
T53902,2023-08-12,C4731,smartphone,5.0,738.9871652,credit card,complete,3694.9358260000004,regular,2023.0,8.0,True
T53912,2023-10-11,C3572,laptop,3.0,310.3650178,credit card,unknown,931.0950533999999,regular,2023.0,10.0,False
T53914,2023-11-02,C389,smartphone,5.0,780.1926405,credit card,pending,3900.9632025,regular,2023.0,11.0,True
T53921,2023-07-04,C2278,laptop,5.0,415.4545088,pay pal,pending,2077.272544,regular,2023.0,7.0,True
T53933,2021-10-07,C358,headphones,328.0,622.2966754,paypal,completed,204113.3095312,bulk,2021.0,10.0,True
T53934,2021-01-10,C3617,smartphone,3.0,293.766376,credit card,failed,881.2991279999999,regular,2021.0,1.0,False
T53935,2022-06-04,C2208,laptop,5.0,765.384719,credit card,complete,3826.923595,regular,2022.0,6.0,True
T53944,2020-06-12,unknown,laptop,1.0,525.3792688,credit card,pending,525.3792688,regular,2020.0,6.0,False
T53945,2020-04-09,C1299,headphones,4.0,525.3792688,paypal,unknown,2101.5170752,regular,2020.0,4.0,True
T53984,2024-09-08,C1500,headph,7.0,586.7226091,cash,completed,4107.0582637,regular,2024.0,9.0,True
T53990,2025-08-01,C337,smartphone,414.0,525.3792688,pay pal,completed,217507.0172832,bulk,2025.0,8.0,True
T53996,2024-07-11,C293,la,1.0,525.3792688,cash,complete,525.3792688,regular,2024.0,7.0,False
T54000,2023-05-05,C2418,headphones,1.0,559.3036013,pay pal,completed,559.3036013,regular,2023.0,5.0,False
T54007,2020-05-03,C4977,headphones,10.0,680.2079864,paypal,pending,6802.079863999999,regular,2020.0,5.0,True
T54016,2021-09-08,C4804,headphones,2.0,525.3792688,credit card,complete,1050.7585376,regular,2021.0,9.0,False
T54025,2022-01-01,C4111,coffee machine,248.0,525.3792688,credit card,unknown,130294.0586624,bulk,2022.0,1.0,True
T54042,2023-02-06,C4353,laptop,849.0,525.3792688,paypal,unknown,446046.9992112,bulk,2023.0,2.0,True
T54057,2024-06-09,C3144,coffee machine,642.0,169.4967115,cash,completed,108816.888783,bulk,2024.0,6.0,True
T54062,2020-03-05,unknown,laptop,9.0,669.4337736,credit card,failed,6024.9039624,regular,2020.0,3.0,True
T54065,2023-10-07,C2256,coffee machine,2.0,525.3792688,credit card,completed,1050.7585376,regular,2023.0,10.0,False
T54066,2020-09-01,C876,tablet,9.0,595.7565661,credit card,unknown,5361.8090949,regular,2020.0,9.0,True
T54100,2020-09-05,C3120,headp,893.0,525.3792688,paypal,completed,469163.6870384,bulk,2020.0,9.0,True
T54107,2020-06-02,C2000,tablet,9.0,82.04,pay pal,pending,738.36,regular,2020.0,6.0,False
T54111,2023-10-12,C1912,laptop,8.0,728.6129862,credit card,pending,5828.9038896,regular,2023.0,10.0,True
T54118,2022-03-04,C1604,headphones,6.0,525.3792688,creditcard,failed,3152.2756128,regular,2022.0,3.0,True
T54127,2022-10-07,C4048,tablet,615.0,525.3792688,creditcard,failed,323108.250312,bulk,2022.0,10.0,True
T54157,2022-01-12,C2876,headphone,6.0,228.6624025,credit card,completed,1371.9744150000001,regular,2022.0,1.0,False
T54160,2023-11-08,C4215,headphones,9.0,484.2872756,creditcard,complete,4358.5854804,regular,2023.0,11.0,True
T54177,2024-08-07,C2887,headphones,9.0,70.19648095,cash,pending,631.76832855,regular,2024.0,8.0,False
T54178,2024-04-01,C2785,laptop,1.0,525.3792688,credit card,unknown,525.3792688,regular,2024.0,4.0,False
T54195,2024-10-05,C3409,lap,1.0,94.59895106,credit card,pending,94.59895106,regular,2024.0,10.0,False
T54200,2024-06-11,C1559,smartphone,9.0,811.5775303,paypal,pending,7304.1977727,regular,2024.0,6.0,True
T54201,2020-01-05,C4930,laptop,401.0,446.8708416,pay pal,completed,179195.2074816,bulk,2020.0,1.0,True
T54208,2022-11-02,C2336,laptop,440.0,525.3792688,cash,unknown,231166.878272,bulk,2022.0,11.0,True
T54212,2021-03-02,C017,coffee machine,218.0,701.5287356,pay pal,pending,152933.2643608,bulk,2021.0,3.0,True
T54226,2022-09-07,C2143,laptop,3.0,422.4003428,paypal,failed,1267.2010283999998,regular,2022.0,9.0,False
T54230,2022-04-12,C833,headphones,8.0,416.3517631,pay pal,complete,3330.8141048,regular,2022.0,4.0,True
T54232,2023-09-06,C3878,headphones,5.0,525.3792688,credit card,complete,2626.8963439999998,regular,2023.0,9.0,True
T54234,2021-10-12,C4137,tablet,2.0,525.3792688,credit card,completed,1050.7585376,regular,2021.0,10.0,False
T54251,2020-12-03,C1818,tablet,9.0,525.3792688,creditcard,complete,4728.4134192,regular,2020.0,12.0,True
T54252,2023-10-05,C2808,tablet,472.0,299.3916215,cash,complete,141312.845348,bulk,2023.0,10.0,True
T54256,2020-02-06,C2243,headph,9.0,260.4812436,paypal,failed,2344.3311924000004,regular,2020.0,2.0,True
T54260,2020-08-09,unknown,tablet,3.0,525.3792688,pay pal,completed,1576.1378064,regular,2020.0,8.0,False
T54262,2024-03-03,C1213,headphones,2.0,959.3530996,pay pal,complete,1918.7061992,regular,2024.0,3.0,False
T54273,2020-12-08,C4551,lap,350.0,333.0931876,credit card,completed,116582.61566000001,bulk,2020.0,12.0,True
T54284,2022-05-11,C1592,laptop,275.0,873.8161699,pay pal,unknown,240299.4467225,bulk,2022.0,5.0,True
T54286,2021-04-10,C3131,coffee machine,340.0,858.4306516,credit card,complete,291866.421544,bulk,2021.0,4.0,True
T54288,2020-09-10,C1710,tablet,3.0,584.9272375,credit card,completed,1754.7817125000001,regular,2020.0,9.0,False
T54309,2020-09-05,C1939,coffee machine,10.0,525.3792688,creditcard,unknown,5253.7926879999995,regular,2020.0,9.0,True
T54314,2024-09-10,C619,coffee machine,6.0,854.1671589,creditcard,unknown,5125.0029534000005,regular,2024.0,9.0,True
T54323,2023-02-08,C2440,coffee machine,798.0,811.1496367,credit card,pending,647297.4100866,bulk,2023.0,2.0,True
T54336,2022-01-07,C509,tablet,627.0,525.3792688,cash,complete,329412.8015376,bulk,2022.0,1.0,True
T54340,2024-02-09,C901,laptop,10.0,849.1947292,paypal,completed,8491.947292,regular,2024.0,2.0,True
T54348,2020-05-09,C4101,laptop,4.0,911.8398888,credit card,complete,3647.3595552,regular,2020.0,5.0,True
T54353,2020-08-06,C470,tablet,179.0,798.6929311,credit card,unknown,142966.0346669,bulk,2020.0,8.0,True
T54378,2020-11-08,C3144,smartphone,10.0,525.3792688,creditcard,pending,5253.7926879999995,regular,2020.0,11.0,True
T54380,2020-11-05,C1453,tablet,2.0,525.3792688,credit card,failed,1050.7585376,regular,2020.0,11.0,False
T54385,2020-05-06,C2087,laptop,464.0,850.9060997,credit card,completed,394820.4302608,bulk,2020.0,5.0,True
T54400,2023-01-09,C4767,coffee,9.0,699.2686997,pay pal,failed,6293.4182973,regular,2023.0,1.0,True
T54407,2024-05-04,C4235,coffee machine,4.0,525.3792688,paypal,completed,2101.5170752,regular,2024.0,5.0,True
T54412,2020-06-07,C1773,smartphone,9.0,972.1174201,paypal,complete,8749.0567809,regular,2020.0,6.0,True
T54415,2024-04-11,C4255,headphones,712.0,615.7051781,cash,failed,438382.0868072,bulk,2024.0,4.0,True
T54416,2024-02-12,C370,smartphone,6.0,631.0093209,credit card,unknown,3786.0559254,regular,2024.0,2.0,True
T54429,2023-08-08,C1880,smartphone,7.0,322.8082076,cash,unknown,2259.6574532,regular,2023.0,8.0,True
T54442,2022-12-03,C135,headphones,2.0,595.7694791,paypal,unknown,1191.5389582,regular,2022.0,12.0,False
T54446,2022-06-11,C643,headphones,9.0,525.3792688,credit card,pending,4728.4134192,regular,2022.0,6.0,True
T54463,2022-09-08,C292,smartphone,895.0,525.3792688,pay pal,unknown,470214.44557599997,bulk,2022.0,9.0,True
T54478,2023-04-12,C601,tablet,949.0,663.17,pay pal,completed,629348.33,bulk,2023.0,4.0,True
T54483,2024-11-05,C547,headphones,5.0,453.89,credit card,pending,2269.45,regular,2024.0,11.0,True
T54488,2024-03-10,C2262,coffee machine,447.0,952.6985131,pay pal,failed,425856.2353557,bulk,2024.0,3.0,True
T54511,2023-01-12,C2853,tablet,10.0,524.6262354,cash,failed,5246.262354,regular,2023.0,1.0,True
T54513,2021-03-12,C4190,coffee machine,2.0,453.8595608,creditcard,pending,907.7191216,regular,2021.0,3.0,False
T54522,2020-01-03,C3972,laptop,3.0,525.3792688,paypal,failed,1576.1378064,regular,2020.0,1.0,False
T54556,2020-03-08,C2394,headphones,1.0,799.1187328,paypal,completed,799.1187328,regular,2020.0,3.0,False
T54558,2023-03-04,C4120,tablet,3.0,525.3792688,credit card,completed,1576.1378064,regular,2023.0,3.0,False
T54559,2021-07-07,C3996,smartphone,934.0,914.849552,paypal,failed,854469.481568,bulk,2021.0,7.0,True
T54564,2023-12-12,C1350,coffee machine,712.0,525.3792688,pay pal,failed,374070.03938559996,bulk,2023.0,12.0,True
T54567,2024-06-06,C026,laptop,154.0,525.3792688,credit card,pending,80908.4073952,bulk,2024.0,6.0,True
T54580,2024-04-08,C4128,smartphone,510.0,61.28,paypal,pending,31252.8,bulk,2024.0,4.0,True
T54584,2022-04-07,C2425,laptop,721.0,89.75498684,creditcard,complete,64713.34551164,bulk,2022.0,4.0,True
T54599,2020-12-11,C066,tablet,194.0,268.8952215,pay pal,pending,52165.672971,bulk,2020.0,12.0,True
T54623,2022-08-10,C239,tablet,6.0,525.3792688,creditcard,completed,3152.2756128,regular,2022.0,8.0,True
T54630,2024-09-05,C2007,smartphone,9.0,525.3792688,credit card,unknown,4728.4134192,regular,2024.0,9.0,True
T54654,2024-01-02,C2739,smartphone,6.0,525.3792688,credit card,completed,3152.2756128,regular,2024.0,1.0,True
T54672,2022-11-08,C2217,tablet,10.0,525.3792688,paypal,unknown,5253.7926879999995,regular,2022.0,11.0,True
T54680,2021-04-10,C2330,laptop,9.0,525.3792688,cash,completed,4728.4134192,regular,2021.0,4.0,True
T54682,2020-05-02,C4011,tabl,5.0,211.1489411,pay pal,failed,1055.7447055,regular,2020.0,5.0,False
T54683,2021-02-01,C3735,smartphone,6.0,259.0592879,paypal,unknown,1554.3557274,regular,2021.0,2.0,False
T54695,2025-03-01,C1139,laptop,841.0,139.4919894,pay pal,complete,117312.7630854,bulk,2025.0,3.0,True
T54711,2021-04-10,C2009,headphones,1.0,525.3792688,pay pal,unknown,525.3792688,regular,2021.0,4.0,False
T54714,2023-07-09,C1136,tablet,1.0,887.6671263,credit card,pending,887.6671263,regular,2023.0,7.0,False
T54718,2023-01-02,C4427,laptop,315.0,525.3792688,cash,pending,165494.469672,bulk,2023.0,1.0,True
T54731,2023-08-07,C4586,headphones,10.0,525.3792688,pay pal,unknown,5253.7926879999995,regular,2023.0,8.0,True
T54754,2020-01-05,C638,tablet,447.0,462.5966139,credit card,completed,206780.68641330002,bulk,2020.0,1.0,True
T54758,2023-11-03,C4355,tablet,6.0,745.0666501,paypal,pending,4470.3999005999995,regular,2023.0,11.0,True
T54779,2022-08-02,C2129,tablet,6.0,226.4966784,credit card,unknown,1358.9800704,regular,2022.0,8.0,False
T54780,2024-02-09,C307,coffee machine,10.0,352.9286558,paypal,unknown,3529.286558,regular,2024.0,2.0,True
T54795,2020-04-07,C3729,tablet,615.0,525.3792688,creditcard,completed,323108.250312,bulk,2020.0,4.0,True
T54802,2021-03-04,C2871,coffee machine,3.0,525.3792688,creditcard,pending,1576.1378064,regular,2021.0,3.0,False
T54838,2024-02-08,C3100,smartphone,4.0,80.76597235,pay pal,failed,323.0638894,regular,2024.0,2.0,False
T54842,2021-12-02,C1783,laptop,10.0,871.7275643,cash,complete,8717.275643,regular,2021.0,12.0,True
T54847,2021-09-05,C4962,tablet,222.0,347.6016498,credit card,completed,77167.5662556,bulk,2021.0,9.0,True
T54856,2022-03-03,C225,tablet,810.0,219.8971964,paypal,completed,178116.72908400002,bulk,2022.0,3.0,True
T54882,2020-11-01,C1462,coffee machine,218.0,525.3792688,credit card,completed,114532.6805984,bulk,2020.0,11.0,True
T54887,2021-03-08,C1295,tablet,6.0,651.0638609,creditcard,completed,3906.3831654,regular,2021.0,3.0,True
T54893,2024-10-09,C4865,tablet,135.0,772.3910482,paypal,pending,104272.791507,bulk,2024.0,10.0,True
T54894,2021-08-09,C4438,headphones,2.0,359.6940186,pay pal,unknown,719.3880372,regular,2021.0,8.0,False
T54901,2021-03-05,C3679,smartphone,125.0,141.979051,paypal,completed,17747.381375,bulk,2021.0,3.0,True
T54902,2023-02-02,C3608,tablet,10.0,525.3792688,credit card,completed,5253.7926879999995,regular,2023.0,2.0,True
T54907,2023-06-03,C2013,tablet,425.0,962.8604349,credit card,unknown,409215.6848325,bulk,2023.0,6.0,True
T54924,2022-08-03,C4877,smartphone,2.0,742.5677405,credit card,unknown,1485.135481,regular,2022.0,8.0,False
T54929,2022-03-09,C4906,tablet,971.0,525.3792688,pay pal,unknown,510143.2700048,bulk,2022.0,3.0,True
T54934,2024-03-11,C1720,coffee machine,1.0,429.4911189,cash,completed,429.4911189,regular,2024.0,3.0,False
T54939,2024-12-06,C2960,laptop,392.0,717.2755943,credit card,pending,281172.03296559997,bulk,2024.0,12.0,True
T54944,2024-08-04,C358,laptop,632.0,525.3792688,credit card,unknown,332039.6978816,bulk,2024.0,8.0,True
T54949,2023-07-12,C4064,headphones,6.0,287.1329477,paypal,complete,1722.7976862,regular,2023.0,7.0,False
T54962,2020-05-02,C4781,smartphone,6.0,389.2260243,credit card,completed,2335.3561458,regular,2020.0,5.0,True
T54968,2021-06-06,C4815,smartphone,8.0,581.8206474,credit card,unknown,4654.5651792,regular,2021.0,6.0,True
T54981,2024-12-03,C3642,smart,4.0,478.9562767,credit card,completed,1915.8251068,regular,2024.0,12.0,False
T54987,2021-02-04,C3200,smartphone,229.0,200.5259149,credit card,complete,45920.4345121,bulk,2021.0,2.0,True
T55021,2024-01-12,C744,laptop,559.0,319.7184485,pay pal,completed,178722.6127115,bulk,2024.0,1.0,True
T55027,2024-10-02,C3271,head,2.0,60.4388849,cash,complete,120.8777698,regular,2024.0,10.0,False
T55029,2020-05-03,C4977,smartpho,856.0,602.9844288,paypal,failed,516154.6710528,bulk,2020.0,5.0,True
T55038,2024-12-05,C4953,laptop,468.0,504.2602586,paypal,completed,235993.8010248,bulk,2024.0,12.0,True
T55039,2023-05-12,C3033,tablet,4.0,525.3792688,paypal,unknown,2101.5170752,regular,2023.0,5.0,True
T55044,2021-05-03,C1686,smartphone,4.0,896.1951161,paypal,completed,3584.7804644,regular,2021.0,5.0,True
T55047,2023-07-11,C4371,headphones,9.0,153.2041674,creditcard,completed,1378.8375065999999,regular,2023.0,7.0,False
T55053,2024-01-11,C3047,lap,839.0,464.1835019,credit card,pending,389449.9580941,bulk,2024.0,1.0,True
T55074,2020-08-09,C3546,smartphone,741.0,525.3792688,pay pal,complete,389306.0381808,bulk,2020.0,8.0,True
T55075,2020-07-02,C2136,smartphon,3.0,525.3792688,cash,unknown,1576.1378064,regular,2020.0,7.0,False
T55085,2025-01-02,C3548,smartphone,3.0,438.7678655,paypal,pending,1316.3035965000001,regular,2025.0,1.0,False
T55095,2021-09-03,C3687,smartphone,835.0,545.8932192,pay pal,complete,455820.838032,bulk,2021.0,9.0,True
T55100,2022-03-07,C3170,smartphone,288.0,525.3792688,creditcard,complete,151309.2294144,bulk,2022.0,3.0,True
T55117,2024-09-06,C680,coffee machine,4.0,914.15,creditcard,unknown,3656.6,regular,2024.0,9.0,True
T55125,2023-09-08,C2995,headphones,7.0,525.3792688,credit card,completed,3677.6548816,regular,2023.0,9.0,True
T55126,2024-07-01,C3277,headphones,822.0,966.6391584,creditcard,failed,794577.3882048001,bulk,2024.0,7.0,True
T55136,2023-06-11,C2470,headphones,2.0,260.9357072,cash,failed,521.8714144,regular,2023.0,6.0,False
T55145,2020-02-10,C3179,smartphone,133.0,318.8905616,paypal,failed,42412.4446928,bulk,2020.0,2.0,True
T55146,2021-05-01,C2154,headphones,10.0,454.559421,credit card,completed,4545.59421,regular,2021.0,5.0,True
T55166,2023-03-01,C1610,headphones,10.0,828.9987632,credit card,unknown,8289.987632,regular,2023.0,3.0,True
T55176,2022-10-02,C3209,smartphone,3.0,289.8872408,paypal,completed,869.6617223999999,regular,2022.0,10.0,False
T55183,2024-11-10,C3030,tablet,9.0,74.48192577,paypal,completed,670.33733193,regular,2024.0,11.0,False
T55217,2020-04-08,C4324,lapto,7.0,455.81,cash,unknown,3190.67,regular,2020.0,4.0,True
T55222,2021-04-11,C1361,tablet,994.0,576.1381278,cash,completed,572681.2990332,bulk,2021.0,4.0,True
T55224,2024-03-05,unknown,coffee machine,1.0,525.3792688,pay pal,failed,525.3792688,regular,2024.0,3.0,False
T55235,2023-02-11,C1553,coffee machine,4.0,607.47,credit card,unknown,2429.88,regular,2023.0,2.0,True
T55238,2020-03-03,C755,laptop,389.0,631.11,paypal,pending,245501.79,bulk,2020.0,3.0,True
T55245,2023-01-08,C3272,headphones,361.0,525.3792688,paypal,completed,189661.9160368,bulk,2023.0,1.0,True
T55254,2022-10-03,C3572,coffee machine,6.0,660.0,credit card,complete,3960.0,regular,2022.0,10.0,True
T55256,2022-06-06,C4279,tablet,5.0,484.124469,credit card,failed,2420.6223449999998,regular,2022.0,6.0,True
T55258,2022-12-11,C091,laptop,280.0,525.3792688,paypal,completed,147106.19526399998,bulk,2022.0,12.0,True
T55260,2025-10-01,C2277,tablet,6.0,279.9076673,paypal,completed,1679.4460038000002,regular,2025.0,10.0,False
T55262,2020-10-07,C906,tablet,518.0,438.332697,credit card,completed,227056.337046,bulk,2020.0,10.0,True
T55279,2023-08-06,C1790,coffee machine,416.0,430.08,paypal,failed,178913.28,bulk,2023.0,8.0,True
T55284,2022-09-01,unknown,headphones,355.0,410.0148,paypal,failed,145555.254,bulk,2022.0,9.0,True
T55302,2024-06-09,C4748,laptop,265.0,921.3976275,credit card,completed,244170.3712875,bulk,2024.0,6.0,True
T55308,2021-06-11,C3247,laptop,5.0,312.25,paypal,failed,1561.25,regular,2021.0,6.0,False
T55312,2024-02-11,C2582,tablet,3.0,213.2360928,credit card,failed,639.7082783999999,regular,2024.0,2.0,False
T55319,2020-01-10,C1650,laptop,6.0,525.3792688,paypal,completed,3152.2756128,regular,2020.0,1.0,True
T55365,2023-05-08,C2218,smartphone,8.0,754.6744379,credit card,pending,6037.3955032,regular,2023.0,5.0,True
T55382,2024-03-07,C3424,coffee machine,6.0,306.6404665,cash,unknown,1839.842799,regular,2024.0,3.0,False
T55383,2021-10-07,C1001,headphones,3.0,525.3792688,credit card,unknown,1576.1378064,regular,2021.0,10.0,False
T55386,2021-01-04,C3410,smartphone,7.0,554.7451308,creditcard,complete,3883.2159156,regular,2021.0,1.0,True
T55390,2022-05-09,unknown,headphones,7.0,525.3792688,credit card,completed,3677.6548816,regular,2022.0,5.0,True
T55391,2023-12-06,C094,headphones,975.0,806.8978209,paypal,failed,786725.3753775001,bulk,2023.0,12.0,True
T55397,2021-07-11,C1076,lapt,7.0,986.6690512,paypal,completed,6906.6833584,regular,2021.0,7.0,True
T55404,2023-05-12,C2548,coffee machine,6.0,835.93,credit card,completed,5015.58,regular,2023.0,5.0,True
T55417,2023-08-02,C3790,coffee machine,1.0,525.3792688,credit card,unknown,525.3792688,regular,2023.0,8.0,False
T55425,2020-11-02,C1790,tablet,707.0,451.8994028,credit card,unknown,319492.87777960004,bulk,2020.0,11.0,True
T55437,2023-03-03,C3027,headphones,3.0,712.39,cash,completed,2137.17,regular,2023.0,3.0,True
T55440,2024-07-02,C1975,coffee machine,2.0,525.3792688,paypal,unknown,1050.7585376,regular,2024.0,7.0,False
T55452,2022-04-08,C4181,headphones,9.0,525.3792688,pay pal,unknown,4728.4134192,regular,2022.0,4.0,True
T55478,2020-02-03,C4019,tablet,1.0,462.0591426,credit card,completed,462.0591426,regular,2020.0,2.0,False
T55483,2024-11-10,C4361,tablet,245.0,943.1684897,paypal,failed,231076.2799765,bulk,2024.0,11.0,True
T55487,2021-10-02,C4751,la,249.0,779.6903098,pay pal,completed,194142.8871402,bulk,2021.0,10.0,True
T55506,2024-02-07,C4346,tablet,8.0,78.21115174,paypal,failed,625.68921392,regular,2024.0,2.0,False
